"path","class","raw_apostrophe_char","function_quote","autoload","dump_or_loaddefs","native_or_module","requires"
"emacs-lisp/benchmark.el","E","0","1","1","0","1","cl-lib;subr-x"
"emacs-lisp/bindat.el","C","0","1","0","0","0","cl-lib;help-fns;subr-x"
"emacs-lisp/byte-opt.el","E","0","1","1","0","1","bytecomp;cl-lib;macroexp;subr-x"
"emacs-lisp/byte-run.el","E","0","1","0","1","1",""
"emacs-lisp/bytecomp.el","E","1","1","1","1","1","backquote;cconv;cl;cl-lib;compile;foo;macroexp;subr-x"
"emacs-lisp/cconv.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/chart.el","C","0","1","0","0","0","cl-generic;cl-lib;eieio"
"emacs-lisp/check-declare.el","D","0","1","1","0","0",""
"emacs-lisp/checkdoc.el","D","1","1","1","0","0","bytecomp;cl-lib;dired;finder;help-mode;ispell;lisp-mnt;lisp-mode;thingatpt"
"emacs-lisp/cl-extra.el","D","0","1","1","0","0","cl-lib;cl-macs;help-mode;seq"
"emacs-lisp/cl-generic.el","D","0","1","1","0","0","cl-generic;cl-lib;cl-macs;gv;help-fns;help-mode;pcase;subr-x"
"emacs-lisp/cl-indent.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/cl-lib.el","D","0","1","1","0","0","cl-extra;cl-macs;cl-seq;macroexp"
"emacs-lisp/cl-loaddefs.el","E","0","1","1","1","1",""
"emacs-lisp/cl-macs.el","E","0","1","1","1","1","cl-lib;generator;gv;macroexp"
"emacs-lisp/cl-preloaded.el","E","0","1","1","1","1","cl-lib;cl-macs"
"emacs-lisp/cl-print.el","D","0","1","1","0","0",""
"emacs-lisp/cl-seq.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/comp-common.el","E","0","1","1","0","1","cl-lib"
"emacs-lisp/comp-cstr.el","C","0","1","0","0","0","cl-extra;cl-lib"
"emacs-lisp/comp-run.el","E","0","1","1","1","1","bytecomp;cl-lib;comp;comp-common"
"emacs-lisp/comp.el","E","0","1","1","0","1","bytecomp;cl-lib;comp;comp-common;comp-cstr;gv;rx;subr-x;warnings"
"emacs-lisp/compat.el","D","0","1","1","0","0",""
"emacs-lisp/copyright.el","D","1","0","1","0","0",""
"emacs-lisp/crm.el","D","0","1","1","0","0",""
"emacs-lisp/cursor-sensor.el","D","0","1","1","0","0",""
"emacs-lisp/debug-early.el","C","0","1","0","0","0","cl-print"
"emacs-lisp/debug.el","D","0","1","1","0","0","backtrace;cl-lib;help-mode"
"emacs-lisp/derived.el","D","0","0","1","0","0",""
"emacs-lisp/disass.el","E","0","1","1","0","1","byte-compile;cl-lib;comp;macroexp"
"emacs-lisp/easy-mmode.el","D","0","1","1","0","0","easy-mmode"
"emacs-lisp/easymenu.el","C","0","1","0","0","0",""
"emacs-lisp/edebug.el","D","0","1","1","0","0","backtrace;cl-lib;debug;macroexp;pcase;seq"
"emacs-lisp/eieio-base.el","C","0","1","0","0","0","cl-lib;eieio;seq"
"emacs-lisp/eieio-core.el","D","0","1","1","0","0","cl-generic;cl-lib;cl-macs"
"emacs-lisp/eieio-custom.el","D","0","0","1","0","0","eieio;wid-edit;widget"
"emacs-lisp/eieio-datadebug.el","C","0","1","0","0","0","data-debug;eieio"
"emacs-lisp/eieio-opt.el","D","0","0","1","0","0","cl-extra;eieio;find-func;speedbar"
"emacs-lisp/eieio-speedbar.el","A","0","0","0","0","0","eieio;eieio-custom;speedbar"
"emacs-lisp/eieio.el","D","0","1","1","0","0","cl-lib;eieio-core;subr-x"
"emacs-lisp/eldoc.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/elint.el","D","0","1","1","1","0","%s;,x;.;cc-require;x"
"emacs-lisp/elp.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/ert-font-lock.el","D","0","0","1","0","0","ert;ert-x;newcomment;pcase"
"emacs-lisp/ert-x.el","D","0","1","1","0","0","cl-lib;ert;subr-x"
"emacs-lisp/ert.el","E","0","1","1","0","1","backtrace;cl-lib;debug;ewoc;find-func;help-mode;map;pp"
"emacs-lisp/ewoc.el","D","0","0","1","0","0","cl-lib"
"emacs-lisp/faceup.el","D","0","0","1","0","0","faceup"
"emacs-lisp/find-func.el","D","0","1","1","0","0",""
"emacs-lisp/float-sup.el","A","0","0","0","0","0",""
"emacs-lisp/generate-lisp-file.el","E","0","0","0","0","1","cl-lib"
"emacs-lisp/generator.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/generic.el","D","0","1","1","0","0","pcase"
"emacs-lisp/gv.el","D","0","1","1","0","0","cl-lib;macroexp"
"emacs-lisp/helper.el","D","1","1","1","0","0",""
"emacs-lisp/hierarchy.el","C","0","1","0","0","0","cl-lib;map;seq;subr-x;tree-widget;wid-edit"
"emacs-lisp/icons.el","D","0","1","1","0","0","cl-lib"
"emacs-lisp/inline.el","D","0","1","1","0","0","macroexp"
"emacs-lisp/let-alist.el","D","0","1","1","0","0",""
"emacs-lisp/lisp-mnt.el","C","0","1","0","0","0","emacsbug;finder;lisp-mnt;mail-parse;outline;package"
"emacs-lisp/lisp-mode.el","D","1","1","1","0","0","cl-lib;subr-x"
"emacs-lisp/lisp.el","A","0","0","0","0","0",""
"emacs-lisp/loaddefs-gen.el","E","0","1","1","1","1","generate-lisp-file;lisp-mnt;radix-tree"
"emacs-lisp/macroexp.el","D","0","1","1","1","0",""
"emacs-lisp/map-ynp.el","A","0","0","0","0","0",""
"emacs-lisp/map.el","C","0","1","0","0","0","cl-lib;seq"
"emacs-lisp/memory-report.el","D","0","1","1","0","0","cl-lib;seq;subr-x"
"emacs-lisp/multisession.el","D","0","1","1","0","0","cl-lib;eieio;sqlite;tabulated-list"
"emacs-lisp/nadvice.el","D","0","1","1","0","0",""
"emacs-lisp/oclosure.el","D","0","1","1","0","0","cl-lib;cl-macs;gv;subr-x"
"emacs-lisp/package-vc.el","E","0","1","1","0","1","cl-lib;lisp-mnt;map;ox;ox-texinfo;package;project;rx;seq;vc;vc-dir"
"emacs-lisp/package-x.el","D","0","0","1","0","0","package"
"emacs-lisp/package.el","E","0","1","1","0","1","autoload;browse-url;cl-lib;cus-edit;epg;finder-inf;ietf-drums;info;inline;lisp-mnt;macroexp;package;package-vc;seq;subr-x;tabulated-list;url-handlers;url-http"
"emacs-lisp/pcase.el","D","0","1","1","1","0","help-fns;macroexp"
"emacs-lisp/pp.el","D","0","1","1","0","0","cl-lib;edebug;pp"
"emacs-lisp/radix-tree.el","A","0","0","0","0","0","map"
"emacs-lisp/range.el","A","0","0","0","0","0",""
"emacs-lisp/re-builder.el","D","0","1","1","0","0","rx"
"emacs-lisp/regexp-opt.el","D","0","1","1","0","0",""
"emacs-lisp/regi.el","A","0","0","0","0","0",""
"emacs-lisp/ring.el","D","0","0","1","0","0","cl-lib"
"emacs-lisp/rmc.el","D","0","1","1","0","0",""
"emacs-lisp/rx.el","D","1","1","1","0","0",""
"emacs-lisp/seq.el","D","0","1","1","1","0","cl-generic"
"emacs-lisp/shadow.el","D","0","1","1","0","0","\\="
"emacs-lisp/shortdoc.el","D","0","1","1","0","0","cl-lib;seq;text-property-search"
"emacs-lisp/shorthands.el","C","0","1","0","0","0","cl-lib;files;mule"
"emacs-lisp/smie.el","C","0","1","0","0","0","cl-lib;edebug;prog-mode"
"emacs-lisp/subr-x.el","D","0","1","1","0","0","cl-lib;subr-x"
"emacs-lisp/syntax.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/tabulated-list.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/tcover-ses.el","A","0","0","0","0","0","ses;testcover;unsafep"
"emacs-lisp/testcover.el","D","0","1","1","0","0","cl-lib;edebug"
"emacs-lisp/text-property-search.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/thunk.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/timer-list.el","D","0","1","1","0","0",""
"emacs-lisp/timer.el","C","0","1","0","0","0","cl-lib;diary-lib"
"emacs-lisp/tq.el","D","0","0","1","0","0",""
"emacs-lisp/trace.el","D","0","1","1","0","0","cl-print"
"emacs-lisp/track-changes.el","C","0","1","0","0","0","cl-lib"
"emacs-lisp/unsafep.el","D","0","1","1","0","0","byte-opt"
"emacs-lisp/vtable.el","C","0","1","0","0","0","cl-lib;eieio;mule-util;text-property-search"
"emacs-lisp/warnings.el","D","0","1","1","0","0","icons"
"emacs-lock.el","D","0","0","1","0","0",""
"emulation/cua-base.el","D","0","1","1","0","0","delsel"
"emulation/cua-gmrk.el","C","0","1","0","0","0","cua-base;cua-rect"
"emulation/cua-rect.el","D","1","1","1","0","0","cua-base;rect"
"emulation/edt-lk201.el","A","0","0","0","0","0",""
"emulation/edt-mapper.el","C","0","1","0","0","0",""
"emulation/edt-pc.el","A","0","0","0","0","0",""
"emulation/edt-vt100.el","A","0","0","0","0","0",""
"emulation/edt.el","D","0","1","1","0","0","ehelp;picture"
"emulation/keypad.el","D","0","1","1","0","0",""
"emulation/viper-cmd.el","C","1","1","0","0","0","reporter;viper-ex;viper-keym;viper-macs;viper-mous;viper-util"
"emulation/viper-ex.el","C","1","1","0","0","0","viper-keym;viper-util"
"emulation/viper-init.el","C","0","1","0","0","0",""
"emulation/viper-keym.el","C","0","1","0","0","0","viper-util"
"emulation/viper-macs.el","C","0","1","0","0","0","seq;viper-ex;viper-keym;viper-mous;viper-util"
"emulation/viper-mous.el","C","0","1","0","0","0","viper-util"
"emulation/viper-util.el","C","1","1","0","0","0","cl-lib;ring;seq;viper-init"
"emulation/viper.el","D","0","1","1","0","0","cl-lib;viper;viper-cmd;viper-init;viper-keym"
"env.el","D","0","0","1","0","0",""
"epa-dired.el","D","0","0","1","0","0","dired;epa"
"epa-file.el","D","0","1","1","0","0","epa;epa-hook;subr-x"
"epa-hook.el","D","0","1","0","1","0",""
"epa-ks.el","D","0","1","1","0","0","cl-lib;epa;subr-x;tabulated-list;url;url-http"
"epa-mail.el","D","0","1","1","0","0","epa;mail-utils"
"epa.el","D","0","1","1","0","0","derived;epg;subr-x"
"epg-config.el","D","0","1","1","0","0","cl-lib"
"epg.el","D","0","1","1","0","0","cl-lib;epg-config;rfc6068"
"erc/erc-autoaway.el","D","0","1","1","0","0","erc"
"erc/erc-backend.el","C","0","1","0","0","0","cl-lib;erc-common"
"erc/erc-button.el","D","0","1","1","0","0","browse-url;erc;erc-button;erc-fill;wid-edit"
"erc/erc-capab.el","D","0","1","1","0","0","erc;erc-capab"
"erc/erc-common.el","D","0","1","1","0","0",",ft;cl-lib;erc-compat;subr-x"
"erc/erc-compat.el","D","0","1","1","0","0","auth-source-pass;browse-url;cl-lib;compat;url-irc"
"erc/erc-dcc.el","D","0","1","1","0","0","erc;erc-dcc;pcomplete"
"erc/erc-desktop-notifications.el","D","0","1","1","0","0","dbus;erc;erc-goodies;erc-match;notifications;xml"
"erc/erc-ezbounce.el","D","0","1","1","0","0","erc"
"erc/erc-fill.el","D","0","1","1","0","0","erc;erc-button;erc-stamp"
"erc/erc-goodies.el","D","0","1","1","0","0","cl-lib;erc;fringe;pulse"
"erc/erc-ibuffer.el","C","0","1","0","0","0","erc;erc-goodies;ibuf-ext;ibuffer"
"erc/erc-identd.el","D","0","1","1","0","0","erc"
"erc/erc-imenu.el","D","0","1","1","0","0","erc;imenu"
"erc/erc-join.el","D","0","1","1","0","0","erc"
"erc/erc-lang.el","A","0","0","0","0","0","erc"
"erc/erc-list.el","D","0","1","1","0","0","erc"
"erc/erc-loaddefs.el","E","0","0","1","1","1",""
"erc/erc-log.el","D","0","1","1","0","0","erc;erc-log;erc-networks"
"erc/erc-match.el","D","0","1","1","0","0","erc"
"erc/erc-menu.el","D","0","0","1","0","0","erc"
"erc/erc-netsplit.el","D","0","1","1","0","0","erc;erc-netsplit"
"erc/erc-networks.el","D","0","1","1","0","0","cl-lib;erc-button;erc-common"
"erc/erc-nicks.el","C","0","1","0","0","0","color;erc-button"
"erc/erc-notify.el","D","0","1","1","0","0","erc;erc-pcomplete;pcomplete"
"erc/erc-page.el","D","0","1","1","0","0","erc;erc-goodies"
"erc/erc-pcomplete.el","D","0","1","1","0","0","erc;erc-auto;erc-pcomplete;pcomplete;time-date"
"erc/erc-replace.el","D","0","1","1","0","0","erc;erc-replace"
"erc/erc-ring.el","D","0","1","1","0","0","comint;erc;erc-auto;erc-ring;ring"
"erc/erc-sasl.el","C","0","1","0","0","0","erc;erc-compat;rx;sasl;sasl-scram-rfc;sasl-scram-sha256"
"erc/erc-services.el","D","0","1","1","0","0","cl-lib;erc;erc-networks"
"erc/erc-sound.el","D","0","1","1","0","0","erc;erc-sound"
"erc/erc-speedbar.el","D","0","1","1","0","0","erc;erc-button;erc-goodies;erc-nicks;erc-status-sidebar;speedbar"
"erc/erc-spelling.el","D","0","1","1","0","0","erc;flyspell"
"erc/erc-stamp.el","D","0","1","1","0","0","erc"
"erc/erc-status-sidebar.el","D","0","1","1","0","0","erc;erc-track;fringe;hl-line;seq"
"erc/erc-track.el","D","0","1","1","0","0","cl-lib;erc;erc-match;erc-track"
"erc/erc-truncate.el","D","0","1","1","0","0","erc"
"erc/erc-xdcc.el","D","0","1","1","0","0","erc-dcc"
"erc/erc.el","D","1","1","1","0","0","\\=;auth-source;cl-lib;erc-backend;erc-networks;format-spec;gnutls;iso8601;mail-extr;socks;subr-x;thingatpt;time-date"
"eshell/em-alias.el","D","0","1","1","0","0","esh-mode"
"eshell/em-banner.el","A","0","0","0","0","0","cl-lib;esh-mode;esh-util"
"eshell/em-basic.el","C","0","1","0","0","0","esh-cmd;esh-io;esh-opt;esh-util"
"eshell/em-cmpl.el","C","0","1","0","0","0","cl-lib;em-dirs;esh-mode;esh-util;pcomplete"
"eshell/em-dirs.el","C","0","1","0","0","0","esh-mode;esh-opt;esh-var;ring"
"eshell/em-elecslash.el","C","0","1","0","0","0","esh-cmd;esh-ext;esh-mode;thingatpt;tramp"
"eshell/em-extpipe.el","C","1","1","0","0","0","cl-lib;esh-arg;esh-cmd;esh-io;esh-util;files-x"
"eshell/em-glob.el","C","0","1","0","0","0","esh-arg;esh-module;esh-util"
"eshell/em-hist.el","C","0","1","0","0","0","cl-lib;esh-mode;esh-opt;ring"
"eshell/em-ls.el","C","0","1","0","0","0","cl-lib;dired;em-glob;esh-cmd;esh-opt;esh-proc;esh-util"
"eshell/em-pred.el","C","1","1","0","0","0","esh-mode"
"eshell/em-prompt.el","D","0","1","1","0","0","esh-mode;text-property-search"
"eshell/em-rebind.el","C","0","1","0","0","0","esh-mode"
"eshell/em-script.el","D","0","1","1","0","0","esh-io;esh-mode"
"eshell/em-smart.el","C","0","1","0","0","0","esh-mode"
"eshell/em-term.el","C","0","1","0","0","0","cl-lib;esh-ext;esh-util;term"
"eshell/em-tramp.el","D","0","0","1","0","0","esh-cmd;esh-mode;esh-util;tramp"
"eshell/em-unix.el","D","0","1","1","0","0","esh-mode;info;pcomplete"
"eshell/em-xtra.el","D","0","1","1","0","0","cl-lib;esh-util"
"eshell/esh-arg.el","C","0","1","0","0","0","cl-lib;esh-module;esh-util;pcomplete"
"eshell/esh-cmd.el","C","0","1","0","0","0","cl-lib;eldoc;esh-arg;esh-ext;esh-io;esh-module;esh-proc;esh-util;generator;help-fns;pcomplete"
"eshell/esh-ext.el","D","0","1","1","0","0","cl-lib;esh-arg;esh-io;esh-opt;esh-proc;esh-util"
"eshell/esh-io.el","C","0","1","0","0","0","cl-lib;esh-arg;esh-util"
"eshell/esh-mode.el","D","1","1","1","0","0","ansi-color;esh-arg;esh-cmd;esh-ext;esh-io;esh-module;esh-proc;esh-util;esh-var;etags"
"eshell/esh-module-loaddefs.el","E","0","0","0","1","1",""
"eshell/esh-module.el","A","0","0","0","0","0","esh-util"
"eshell/esh-opt.el","C","0","1","0","0","0","esh-ext;esh-util"
"eshell/esh-proc.el","C","0","1","0","0","0","esh-arg;esh-io;esh-mode;esh-util;esh-var;pcomplete"
"eshell/esh-util.el","D","0","1","1","0","0","ange-ftp;cl-lib;seq;tramp"
"eshell/esh-var.el","C","0","1","0","0","0","esh-arg;esh-cmd;esh-io;esh-module;esh-opt;esh-util;pcomplete;ring"
"eshell/eshell.el","D","0","1","1","0","0","cl-lib;esh-cmd;esh-io;esh-module;esh-proc;esh-util"
"expand.el","D","0","1","1","0","0",""
"external-completion.el","C","0","1","0","0","0","cl-lib"
"ezimage.el","A","0","0","0","0","0","image"
"face-remap.el","D","0","1","1","0","0",""
"facemenu.el","D","0","0","1","0","0","color"
"faces.el","C","1","1","0","0","0","crm"
"ffap.el","D","0","1","1","0","0","cl-lib;imenu;mail-extr;thingatpt;url-parse"
"filecache.el","D","0","1","1","1","0",""
"fileloop.el","D","0","1","1","0","0","generator"
"filenotify.el","D","0","1","1","0","0","cl-lib;subr-x"
"files-x.el","D","0","0","1","0","0","subr-x"
"files.el","D","1","1","1","1","0","diff;easy-mmode;feature;ls-lisp;map;pcase"
"filesets.el","D","0","1","1","0","0","\\=;cl-lib;seq"
"find-cmd.el","D","0","1","1","0","0","grep"
"find-dired.el","D","0","1","1","0","0","dired"
"find-file.el","D","0","1","1","0","0",""
"find-lisp.el","D","0","0","1","0","0","dired"
"finder-inf.el","D","0","0","0","1","0",""
"finder.el","D","0","1","1","0","0","find-func;finder-inf;lisp-mnt;package"
"flow-ctrl.el","D","0","0","1","0","0",""
"foldout.el","C","0","1","0","0","0","foldout;outline"
"follow.el","D","0","1","1","0","0","cl-lib"
"font-core.el","D","0","0","1","0","0",""
"font-lock.el","D","1","1","1","1","0","cl-lib;subr-x;syntax"
"format-spec.el","D","0","0","1","0","0",""
"format.el","D","0","1","1","0","0",""
"forms.el","D","0","1","1","0","0",""
"frame.el","D","0","1","0","1","0","cl-lib"
"frameset.el","D","0","1","1","0","0","cl-lib"
"fringe.el","D","0","0","1","0","0",""
"generic-x.el","C","0","1","0","0","0","cc-mode;generic-x"
"gnus/canlock.el","D","0","1","1","0","0","sha1"
"gnus/deuglify.el","D","0","1","1","0","0","gnus-art;gnus-sum"
"gnus/gmm-utils.el","D","0","1","1","0","0",""
"gnus/gnus-agent.el","D","0","1","1","0","0","cl-lib;gnus;gnus-cache;gnus-score;gnus-srvr;gnus-sum;gnus-util;nnagent;nnmail;nnvirtual;range;timer"
"gnus/gnus-art.el","D","1","1","1","0","0","ansi-color;babel;cl-lib;gnus;gnus-int;gnus-spec;gnus-sum;gnus-win;help-mode;mail-parse;message;mm-bodies;mm-decode;mm-uu;mm-view;mouse;org-entities;range;rfc1843;seq;w3m;wid-edit"
"gnus/gnus-async.el","C","0","1","0","0","0","cl-lib;gnus;gnus-sum;nntp"
"gnus/gnus-bcklg.el","A","0","0","0","0","0","gnus"
"gnus/gnus-bookmark.el","D","0","1","1","0","0","gnus-sum"
"gnus/gnus-cache.el","D","0","1","1","0","0","cl-lib;gnus;gnus-art;gnus-sum"
"gnus/gnus-cite.el","C","0","1","0","0","0","gnus;gnus-art;gnus-cite;gnus-range;message"
"gnus/gnus-cloud.el","D","0","1","1","0","0","epg;nnimap;parse-time;range"
"gnus/gnus-cus.el","C","0","1","0","0","0","gnus;gnus-agent;gnus-art;gnus-score;gnus-topic;wid-edit"
"gnus/gnus-dbus.el","C","0","1","0","0","0","dbus;gnus"
"gnus/gnus-delay.el","D","0","1","1","0","0","gnus-draft;nndraft"
"gnus/gnus-demon.el","A","0","0","0","0","0","cl-lib;gnus;gnus-int;nnheader;nnmail;nntp"
"gnus/gnus-diary.el","D","0","1","1","0","0","gnus-art;message;nndiary"
"gnus/gnus-dired.el","D","0","1","1","0","0","dired;gnus-dired;message"
"gnus/gnus-draft.el","D","0","1","1","0","0","gnus;gnus-agent;gnus-msg;gnus-sum;message;nndraft"
"gnus/gnus-dup.el","A","0","0","0","0","0","gnus;gnus-art"
"gnus/gnus-eform.el","C","0","1","0","0","0","gnus;gnus-win"
"gnus/gnus-fun.el","D","0","1","1","0","0","gnus;gnus-art;gnus-util;mm-util"
"gnus/gnus-gravatar.el","D","0","1","1","0","0","gnus-art;gravatar;mail-extr"
"gnus/gnus-group.el","D","1","1","1","0","0","backend;bug-reference;cl-lib;debbugs-gnu;gmm-utils;gnus;gnus-cache;gnus-int;gnus-range;gnus-score;gnus-spec;gnus-start;gnus-sum;gnus-undo;gnus-win;mm-url;nnmail;nnrss;nnweb;range;subr-x;time-date"
"gnus/gnus-html.el","D","0","1","1","0","0","browse-url;gnus-art;help-fns;mm-decode;mm-url;mm-util;url;url-cache;url-queue;xml"
"gnus/gnus-icalendar.el","D","0","1","1","0","0","cl-lib;eieio;gmm-utils;gnus-art;gnus-icalendar;gnus-sum;icalendar;mm-decode;org;org-capture"
"gnus/gnus-int.el","D","0","1","1","0","0","gnus;gnus-range;message;nnmh;nnspool;nntp"
"gnus/gnus-kill.el","D","0","1","1","0","0","gnus;gnus-art;gnus-range"
"gnus/gnus-logic.el","D","0","0","1","0","0","cl-lib;gnus;gnus-score;gnus-util"
"gnus/gnus-mh.el","C","0","1","0","0","0","gnus;gnus-art;gnus-msg;gnus-sum;mh-comp;mh-e"
"gnus/gnus-ml.el","D","0","1","1","0","0","browse-url;gnus;gnus-art;gnus-msg"
"gnus/gnus-mlspl.el","D","0","1","1","0","0","gnus;gnus-group;gnus-sum;nnmail"
"gnus/gnus-msg.el","D","0","1","1","0","0","cl-lib;gnus;gnus-art;gnus-util;message"
"gnus/gnus-notifications.el","D","0","1","1","0","0","gnus-art;gnus-fun;gnus-group;gnus-int;gnus-sum;gnus-util;google-contacts;notifications"
"gnus/gnus-picon.el","D","0","1","1","0","0","cl-lib;gnus;gnus-art"
"gnus/gnus-range.el","D","0","1","1","0","0","range"
"gnus/gnus-registry.el","D","0","1","1","0","0","cl-lib;gnus;gnus-art;gnus-int;gnus-sum;gnus-util;nnmail;registry;subr-x"
"gnus/gnus-rfc1843.el","C","0","1","0","0","0","gnus-art;gnus-rfc1843;gnus-sum;message;rfc1843"
"gnus/gnus-rmail.el","A","0","0","0","0","0","nnmail;rmail;rmailsum"
"gnus/gnus-salt.el","C","0","1","0","0","0","cl-lib;gnus;gnus-sum;gnus-win"
"gnus/gnus-score.el","D","1","1","1","0","0","cl-lib;gmm-utils;gnus;gnus-art;gnus-range;gnus-sum;gnus-win;message;score-mode"
"gnus/gnus-search.el","D","0","1","1","0","0","cl-lib;eieio;gnus-group;gnus-sum;gnus-util;message"
"gnus/gnus-sieve.el","D","0","1","1","0","0","gnus;gnus-sum;sieve"
"gnus/gnus-spec.el","D","0","0","1","0","0","cl-lib;gnus"
"gnus/gnus-srvr.el","D","0","1","1","0","0","cl-lib;gnus;gnus-cloud;gnus-group;gnus-int;gnus-range;gnus-spec;gnus-start"
"gnus/gnus-start.el","D","0","1","1","0","0","cl-lib;gnus;gnus-agent;gnus-cloud;gnus-dbus;gnus-int;gnus-range;gnus-spec;gnus-util;gnus-win;nnmail"
"gnus/gnus-sum.el","D","1","1","1","0","0","cl-lib;gmm-utils;gnus;gnus-agent;gnus-art;gnus-async;gnus-group;gnus-int;gnus-range;gnus-spec;gnus-undo;gnus-util;mm-decode;nndoc;nnoo;shr;subr-x;url"
"gnus/gnus-topic.el","C","0","1","0","0","0","cl-lib;gnus;gnus-group;gnus-start;gnus-util;subr-x"
"gnus/gnus-undo.el","C","0","1","0","0","0","gnus;gnus-util"
